fecha,procedencia,personas
2024-08-02,Austria,3
2024-08-02,Europa,33
2024-08-02,Polonia,26
2024-08-02,América del Norte,2
2024-08-02,África,0
2024-08-02,Asia y Oriente Próx.,0
2024-08-02,Gran Bretaña,0
2024-08-03,Oceanía,0
2024-08-03,Asia y Oriente Próx.,1
2024-08-03,Estonia-Letonia-Lituania,4
2024-08-03,Rusia,0
2024-08-03,Francia,7
2024-08-03,Europa,15
2024-08-03,América del Sur,0
2024-08-03,Alemania,10
2024-08-03,América del Norte,0
2024-08-03,Polonia,18
2024-08-03,R. Eslovaca,1
2024-08-03,Residente,19
2024-08-03,África,0
2024-08-03,Gran Bretaña,0
2024-08-03,R. Checa,1
2024-08-03,Italia,0
2024-08-03,España,8
2024-08-03,Austria,0
2024-08-04,Asia y Oriente Próx.,0
2024-08-04,Oceanía,0
2024-08-04,Estonia-Letonia-Lituania,0
2024-08-04,R. Checa,4
2024-08-04,Rusia,0
2024-08-04,Francia,9
2024-08-04,América del Sur,0
2024-08-04,Europa,6
2024-08-04,Austria,0
2024-08-04,Gran Bretaña,0
2024-08-04,Residente,4
2024-08-04,Italia,0
2024-08-04,R. Eslovaca,0
2024-08-04,Alemania,20
2024-08-04,África,0
2024-08-04,Polonia,53
2024-08-04,América del Norte,0
2024-08-04,España,12
2024-08-06,Italia,7
2024-08-06,América del Norte,1
2024-08-06,Polonia,52
2024-08-06,R. Eslovaca,3
2024-08-06,Asia y Oriente Próx.,0
2024-08-06,Gran Bretaña,0
2024-08-06,Austria,6
2024-08-06,Francia,7
2024-08-06,América del Sur,0
2024-08-06,Residente,10
2024-08-06,España,7
2024-08-06,Estonia-Letonia-Lituania,0
2024-08-06,Alemania,20
2024-08-06,R. Checa,9
2024-08-06,Rusia,0
2024-08-06,Europa,18
2024-08-06,Oceanía,0
2024-08-06,África,0
2024-08-09,África,0
2024-08-09,R. Checa,5
2024-08-09,Austria,1
2024-08-09,Italia,6
2024-08-09,Gran Bretaña,1
2024-08-09,Residente,14
2024-08-09,R. Eslovaca,2
2024-08-09,Polonia,37
2024-08-09,España,3
2024-08-09,América del Norte,1
2024-08-09,Asia y Oriente Próx.,0
2024-08-09,Oceanía,0
2024-08-09,Alemania,14
2024-08-09,Francia,4
2024-08-09,Europa,21
2024-08-09,América del Sur,0
2024-08-09,Estonia-Letonia-Lituania,0
2024-08-09,Rusia,0
2024-08-10,Francia,5
2024-08-10,Polonia,39
2024-08-10,América del Sur,0
2024-08-10,Alemania,12
2024-08-10,España,2
2024-08-10,Gran Bretaña,2
2024-08-10,Residente,24
2024-08-10,R. Eslovaca,0
2024-08-10,Europa,19
2024-08-10,R. Checa,0
2024-08-10,Asia y Oriente Próx.,0
2024-08-10,Oceanía,0
2024-08-10,Estonia-Letonia-Lituania,0
2024-08-10,Austria,0
2024-08-10,Rusia,0
2024-08-10,África,0
2024-08-10,América del Norte,0
2024-08-10,Italia,0
2024-08-11,África,0
2024-08-11,Francia,4
2024-08-11,R. Checa,14
2024-08-11,Estonia-Letonia-Lituania,0
2024-08-11,Residente,29
2024-08-11,Europa,7
2024-08-11,Oceanía,0
2024-08-11,Rusia,0
2024-08-11,Polonia,31
2024-08-11,Gran Bretaña,0
2024-08-11,América del Sur,0
2024-08-11,Alemania,7
2024-08-11,Austria,3
2024-08-11,Asia y Oriente Próx.,0
2024-08-11,América del Norte,2
2024-08-11,España,8
2024-08-11,Italia,3
2024-08-11,R. Eslovaca,0
2024-08-16,España,17
2024-08-16,Polonia,27
2024-08-16,Alemania,16
2024-08-16,Austria,5
2024-08-16,Asia y Oriente Próx.,0
2024-08-16,Europa,9
2024-08-16,Rusia,0
2024-08-16,Residente,1
2024-08-16,Oceanía,0
2024-08-16,R. Checa,11
2024-08-16,Francia,4
2024-08-16,R. Eslovaca,2
2024-08-16,África,0
2024-08-16,Gran Bretaña,0
2024-08-16,América del Norte,4
2024-08-16,Estonia-Letonia-Lituania,0
2024-08-16,América del Sur,0
2024-08-16,Italia,3
2024-08-17,España,8
2024-08-17,África,0
2024-08-17,R. Checa,0
2024-08-17,Asia y Oriente Próx.,0
2024-08-17,Rusia,0
2024-08-17,Polonia,38
2024-08-17,Italia,4
2024-08-17,Alemania,19
2024-08-17,Residente,29
2024-08-17,América del Sur,0
2024-08-17,Estonia-Letonia-Lituania,0
2024-08-17,Austria,0
2024-08-17,R. Eslovaca,0
2024-08-17,Gran Bretaña,0
2024-08-17,Oceanía,0
2024-08-17,América del Norte,0
2024-08-17,Europa,4
2024-08-17,Francia,4
2024-08-18,R. Eslovaca,0
2024-08-18,América del Norte,0
2024-08-18,España,13
2024-08-18,Asia y Oriente Próx.,0
2024-08-18,Francia,2
2024-08-18,R. Checa,2
2024-08-18,América del Sur,0
2024-08-18,Estonia-Letonia-Lituania,2
2024-08-18,Italia,0
2024-08-18,Austria,4
2024-08-18,Rusia,0
2024-08-18,Europa,30
2024-08-18,Alemania,26
2024-08-18,Oceanía,0
2024-08-18,Gran Bretaña,2
2024-08-18,Polonia,20
2024-08-18,Residente,35
2024-08-18,África,0
2024-08-23,Estonia-Letonia-Lituania,0
2024-08-23,Francia,0
2024-08-23,España,1
2024-08-23,América del Sur,0
2024-08-23,Rusia,0
2024-08-23,Italia,6
2024-08-23,África,0
2024-08-23,Alemania,31
2024-08-23,Austria,2
2024-08-23,Residente,10
2024-08-23,Oceanía,0
2024-08-23,Polonia,24
2024-08-23,América del Norte,0
2024-08-23,R. Checa,0
2024-08-23,Gran Bretaña,3
2024-08-23,Asia y Oriente Próx.,0
2024-08-23,R. Eslovaca,0
2024-08-23,Europa,23
2024-08-24,África,0
2024-08-24,Polonia,38
2024-08-24,Estonia-Letonia-Lituania,5
2024-08-24,Gran Bretaña,2
2024-08-24,Europa,12
2024-08-24,América del Sur,0
2024-08-24,Alemania,25
2024-08-24,Italia,0
2024-08-24,Austria,2
2024-08-24,Francia,0
2024-08-24,Rusia,0
2024-08-24,R. Checa,3
2024-08-24,Oceanía,0
2024-08-24,América del Norte,0
2024-08-24,España,16
2024-08-24,R. Eslovaca,0
2024-08-24,Asia y Oriente Próx.,0
2024-08-24,Residente,36
2024-08-25,Europa,3
2024-08-25,África,0
2024-08-25,Rusia,0
2024-08-25,R. Checa,9
2024-08-25,Italia,0
2024-08-25,Alemania,12
2024-08-25,R. Eslovaca,0
2024-08-25,Estonia-Letonia-Lituania,0
2024-08-25,América del Norte,2
2024-08-25,Residente,30
2024-08-25,Austria,6
2024-08-25,Francia,16
2024-08-25,Oceanía,2
2024-08-25,Asia y Oriente Próx.,0
2024-08-25,España,15
2024-08-25,América del Sur,0
2024-08-25,Polonia,35
2024-08-25,Gran Bretaña,0
2024-08-30,R. Eslovaca,0
2024-08-30,Residente,12
2024-08-30,España,5
2024-08-30,Europa,24
2024-08-30,América del Norte,2
2024-08-30,Asia y Oriente Próx.,0
2024-08-30,América del Sur,0
2024-08-30,R. Checa,2
2024-08-30,Alemania,23
2024-08-30,Italia,9
2024-08-30,Austria,4
2024-08-30,Rusia,0
2024-08-30,Oceanía,0
2024-08-30,Francia,9
2024-08-30,Polonia,31
2024-08-30,Gran Bretaña,0
2024-08-30,África,0
2024-08-30,Estonia-Letonia-Lituania,0
2024-08-31,Rusia,0
2024-08-31,Francia,4
2024-08-31,Polonia,28
2024-08-31,Estonia-Letonia-Lituania,2
2024-08-31,América del Norte,1
2024-08-31,Oceanía,0
2024-08-31,Alemania,6
2024-08-31,R. Eslovaca,4
2024-08-31,Asia y Oriente Próx.,0
2024-08-31,Gran Bretaña,3
2024-08-31,Austria,4
2024-08-31,América del Sur,0
2024-08-31,Italia,1
2024-08-31,África,0
2024-08-31,Residente,35
2024-08-31,Europa,4
2024-08-31,España,15
2024-08-31,R. Checa,3
2024-09-01,Polonia,32
2024-09-01,España,6
2024-09-01,África,0
2024-09-01,Italia,3
2024-09-01,Estonia-Letonia-Lituania,0
2024-09-01,Oceanía,0
2024-09-01,Gran Bretaña,0
2024-09-01,Residente,21
2024-09-01,Rusia,1
2024-09-01,Austria,0
2024-09-01,Europa,7
2024-09-01,R. Checa,5
2024-09-01,R. Eslovaca,0
2024-09-01,Asia y Oriente Próx.,0
2024-09-01,América del Norte,5
2024-09-01,América del Sur,0
2024-09-01,Alemania,8
2024-09-01,Francia,6
2024-09-06,Francia,6
2024-09-06,España,5
2024-09-06,Asia y Oriente Próx.,0
2024-09-06,Austria,6
2024-09-06,Alemania,7
2024-09-06,África,0
2024-09-06,Estonia-Letonia-Lituania,2
2024-09-06,Residente,5
2024-09-06,Polonia,35
2024-09-06,América del Sur,0
2024-09-06,Rusia,0
2024-09-06,Gran Bretaña,2
2024-09-06,Italia,0
2024-09-06,R. Checa,2
2024-09-06,Europa,6
2024-09-06,R. Eslovaca,4
2024-09-06,América del Norte,0
2024-09-06,Oceanía,0
2024-09-07,Residente,26
2024-09-07,España,14
2024-09-07,Polonia,37
2024-09-07,Oceanía,0
2024-09-07,América del Sur,0
2024-09-07,Estonia-Letonia-Lituania,0
2024-09-07,Rusia,0
2024-09-07,América del Norte,0
2024-09-07,Alemania,20
2024-09-07,R. Eslovaca,6
2024-09-07,R. Checa,2
2024-09-07,Gran Bretaña,0
2024-09-07,África,0
2024-09-07,Italia,2
2024-09-07,Austria,2
2024-09-07,Asia y Oriente Próx.,0
2024-09-07,Europa,15
2024-09-07,Francia,8
2024-09-08,Alemania,44
2024-09-08,Oceanía,0
2024-09-08,Gran Bretaña,0
2024-09-08,Rusia,0
2024-09-08,Francia,4
2024-09-08,Europa,29
2024-09-08,Polonia,24
2024-09-08,Austria,1
2024-09-08,Asia y Oriente Próx.,0
2024-09-08,R. Eslovaca,0
2024-09-08,España,8
2024-09-08,Residente,5
2024-09-08,R. Checa,2
2024-09-08,América del Norte,2
2024-09-08,Italia,4
2024-09-08,África,0
2024-09-08,Estonia-Letonia-Lituania,0
2024-09-08,América del Sur,0
2024-09-13,Alemania,23
2024-09-13,R. Checa,4
2024-09-13,Gran Bretaña,1
2024-09-13,Italia,4
2024-09-13,Austria,0
2024-09-13,Europa,18
2024-09-13,África,0
2024-09-13,R. Eslovaca,0
2024-09-13,América del Norte,1
2024-09-13,Francia,6
2024-09-13,Oceanía,0
2024-09-13,Polonia,36
2024-09-13,España,11
2024-09-13,Residente,3
2024-09-13,Estonia-Letonia-Lituania,0
2024-09-13,Asia y Oriente Próx.,0
2024-09-13,América del Sur,0
2024-09-13,Rusia,0
2024-09-14,Francia,2
2024-09-14,América del Norte,0
2024-09-14,Rusia,0
2024-09-14,Italia,2
2024-09-14,Austria,0
2024-09-14,Polonia,51
2024-09-14,Asia y Oriente Próx.,0
2024-09-14,Residente,14
2024-09-14,Gran Bretaña,0
2024-09-14,R. Checa,5
2024-09-14,R. Eslovaca,2
2024-09-14,España,2
2024-09-14,América del Sur,0
2024-09-14,Europa,22
2024-09-14,Alemania,9
2024-09-14,Oceanía,0
2024-09-14,África,0
2024-09-14,Estonia-Letonia-Lituania,0
2024-09-15,Alemania,25
2024-09-15,África,0
2024-09-15,Italia,11
2024-09-15,Oceanía,0
2024-09-15,Gran Bretaña,0
2024-09-15,Francia,4
2024-09-15,Estonia-Letonia-Lituania,2
2024-09-15,R. Checa,4
2024-09-15,R. Eslovaca,0
2024-09-15,Asia y Oriente Próx.,0
2024-09-15,América del Sur,0
2024-09-15,América del Norte,0
2024-09-15,Austria,4
2024-09-15,Europa,18
2024-09-15,España,10
2024-09-15,Polonia,37
2024-09-15,Rusia,0
2024-09-15,Residente,14
2024-09-20,Alemania,27
2024-09-20,América del Sur,0
2024-09-20,España,19
2024-09-20,Rusia,0
2024-09-20,Residente,6
2024-09-20,Gran Bretaña,3
2024-09-20,Polonia,53
2024-09-20,Oceanía,0
2024-09-20,Estonia-Letonia-Lituania,10
2024-09-20,R. Checa,0
2024-09-20,Asia y Oriente Próx.,0
2024-09-20,R. Eslovaca,0
2024-09-20,Francia,10
2024-09-20,África,0
2024-09-20,Europa,12
2024-09-20,Austria,0
2024-09-20,América del Norte,0
2024-09-20,Italia,4
2024-09-21,Asia y Oriente Próx.,0
2024-09-21,Residente,21
2024-09-21,América del Sur,0
2024-09-21,Estonia-Letonia-Lituania,0
2024-09-21,Rusia,0
2024-09-21,Gran Bretaña,0
2024-09-21,Italia,6
2024-09-21,América del Norte,0
2024-09-21,R. Checa,6
2024-09-21,R. Eslovaca,4
2024-09-21,Polonia,32
2024-09-21,África,0
2024-09-21,España,3
2024-09-21,Oceanía,0
2024-09-21,Austria,9
2024-09-21,Europa,13
2024-09-21,Francia,4
2024-09-21,Alemania,32
2024-09-22,Polonia,51
2024-09-22,Rusia,0
2024-09-22,Estonia-Letonia-Lituania,2
2024-09-22,África,0
2024-09-22,Oceanía,0
2024-09-22,R. Checa,2
2024-09-22,Residente,4
2024-09-22,Asia y Oriente Próx.,0
2024-09-22,R. Eslovaca,0
2024-09-22,Francia,0
2024-09-22,Italia,3
2024-09-22,Austria,2
2024-09-22,América del Sur,0
2024-09-22,América del Norte,0
2024-09-22,Europa,8
2024-09-22,Alemania,19
2024-09-22,Gran Bretaña,0
2024-09-22,España,10
2024-09-27,Alemania,38
2024-09-27,España,19
2024-09-27,Oceanía,0
2024-09-27,Austria,2
2024-09-27,Rusia,0
2024-09-27,América del Norte,2
2024-09-27,África,0
2024-09-27,Estonia-Letonia-Lituania,2
2024-09-27,América del Sur,1
2024-09-27,Francia,2
2024-09-27,Polonia,40
2024-09-27,R. Checa,2
2024-09-27,Gran Bretaña,4
2024-09-27,Residente,4
2024-09-27,Europa,6
2024-09-27,Italia,2
2024-09-27,Asia y Oriente Próx.,0
2024-09-27,R. Eslovaca,0
2024-09-28,Oceanía,0
2024-09-28,Polonia,53
2024-09-28,Residente,7
2024-09-28,España,9
2024-09-28,Rusia,0
2024-09-28,Europa,12
2024-09-28,R. Eslovaca,0
2024-09-28,América del Sur,0
2024-09-28,Francia,0
2024-09-28,Estonia-Letonia-Lituania,11
2024-09-28,Italia,0
2024-09-28,Austria,1
2024-09-28,R. Checa,2
2024-09-28,Asia y Oriente Próx.,0
2024-09-28,Gran Bretaña,0
2024-09-28,África,0
2024-09-28,Alemania,13
2024-09-28,América del Norte,0
2024-09-29,Rusia,2
2024-09-29,América del Norte,0
2024-09-29,Polonia,45
2024-09-29,Italia,2
2024-09-29,R. Eslovaca,0
2024-09-29,Estonia-Letonia-Lituania,2
2024-09-29,Europa,20
2024-09-29,Residente,3
2024-09-29,Austria,2
2024-09-29,América del Sur,0
2024-09-29,R. Checa,7
2024-09-29,África,0
2024-09-29,Francia,7
2024-09-29,Gran Bretaña,4
2024-09-29,Alemania,18
2024-09-29,España,16
2024-09-29,Asia y Oriente Próx.,0
2024-09-29,Oceanía,0
2024-10-04,Alemania,33
2024-10-04,Austria,3
2024-10-04,Gran Bretaña,4
2024-10-04,Asia y Oriente Próx.,0
2024-10-04,Europa,15
2024-10-04,España,2
2024-10-04,R. Checa,8
2024-10-04,América del Sur,0
2024-10-04,Polonia,36
2024-10-04,África,0
2024-10-04,R. Eslovaca,2
2024-10-04,Rusia,0
2024-10-04,Oceanía,0
2024-10-04,Estonia-Letonia-Lituania,2
2024-10-04,Residente,3
2024-10-04,América del Norte,2
2024-10-04,Francia,14
2024-10-04,Italia,30
2024-10-05,América del Norte,0
2024-10-05,R. Eslovaca,0
2024-10-05,Alemania,17
2024-10-05,Rusia,3
2024-10-05,Italia,0
2024-10-05,Francia,0
2024-10-05,Austria,6
2024-10-05,Residente,23
2024-10-05,España,4
2024-10-05,África,0
2024-10-05,Polonia,9
2024-10-05,Gran Bretaña,0
2024-10-05,Estonia-Letonia-Lituania,3
2024-10-05,Europa,16
2024-10-05,Oceanía,0
2024-10-05,América del Sur,0
2024-10-05,Asia y Oriente Próx.,0
2024-10-05,R. Checa,0
2024-10-06,Rusia,0
2024-10-06,Francia,16
2024-10-06,América del Sur,0
2024-10-06,Europa,20
2024-10-06,Italia,6
2024-10-06,Alemania,52
2024-10-06,América del Norte,0
2024-10-06,Gran Bretaña,0
2024-10-06,Austria,0
2024-10-06,España,3
2024-10-06,Estonia-Letonia-Lituania,7
2024-10-06,África,0
2024-10-06,R. Checa,5
2024-10-06,R. Eslovaca,0
2024-10-06,Polonia,34
2024-10-06,Oceanía,0
2024-10-06,Asia y Oriente Próx.,0
2024-10-06,Residente,5
2024-10-11,Europa,22
2024-10-11,Italia,6
2024-10-11,Asia y Oriente Próx.,0
2024-10-11,América del Norte,3
2024-10-11,Francia,6
2024-10-11,América del Sur,0
2024-10-11,Austria,8
2024-10-11,R. Checa,2
2024-10-11,Residente,4
2024-10-11,R. Eslovaca,0
2024-10-11,Rusia,0
2024-10-11,África,0
2024-10-11,España,11
2024-10-11,Alemania,45
2024-10-11,Polonia,44
2024-10-11,Oceanía,0
2024-10-11,Estonia-Letonia-Lituania,0
2024-10-11,Gran Bretaña,6
2024-10-12,Francia,8
2024-10-12,Alemania,43
2024-10-12,Rusia,0
2024-10-12,América del Norte,0
2024-10-12,España,7
2024-10-12,Estonia-Letonia-Lituania,0
2024-10-12,América del Sur,0
2024-10-12,África,0
2024-10-12,Residente,59
2024-10-12,R. Checa,3
2024-10-12,R. Eslovaca,5
2024-10-12,Gran Bretaña,3
2024-10-12,Asia y Oriente Próx.,0
2024-10-12,Austria,2
2024-10-12,Europa,23
2024-10-12,Oceanía,0
2024-10-12,Polonia,39
2024-10-12,Italia,3
2024-10-13,Gran Bretaña,1
2024-10-13,Austria,0
2024-10-13,Asia y Oriente Próx.,2
2024-10-13,América del Sur,0
2024-10-13,España,9
2024-10-13,R. Checa,13
2024-10-13,Oceanía,0
2024-10-13,Polonia,31
2024-10-13,Alemania,45
2024-10-13,América del Norte,0
2024-10-13,R. Eslovaca,0
2024-10-13,Estonia-Letonia-Lituania,2
2024-10-13,África,0
2024-10-13,Rusia,0
2024-10-13,Europa,14
2024-10-13,Italia,3
2024-10-13,Francia,6
2024-10-13,Residente,7
2024-10-18,Francia,2
2024-10-18,África,0
2024-10-18,Asia y Oriente Próx.,0
2024-10-18,Residente,8
2024-10-18,Austria,0
2024-10-18,Europa,19
2024-10-18,Gran Bretaña,4
2024-10-18,R. Eslovaca,0
2024-10-18,R. Checa,10
2024-10-18,Polonia,44
2024-10-18,América del Sur,0
2024-10-18,Alemania,35
2024-10-18,Italia,4
2024-10-18,Estonia-Letonia-Lituania,10
2024-10-18,España,10
2024-10-18,Rusia,0
2024-10-18,Oceanía,0
2024-10-18,América del Norte,3
2024-10-19,Francia,2
2024-10-19,Italia,1
2024-10-19,R. Checa,0
2024-10-19,R. Eslovaca,1
2024-10-19,América del Sur,0
2024-10-19,África,0
2024-10-19,Residente,30
2024-10-19,Asia y Oriente Próx.,3
2024-10-19,América del Norte,2
2024-10-19,Austria,5
2024-10-19,Oceanía,0
2024-10-19,Europa,23
2024-10-19,Gran Bretaña,5
2024-10-19,Rusia,0
2024-10-19,España,8
2024-10-19,Estonia-Letonia-Lituania,0
2024-10-19,Polonia,30
2024-10-19,Alemania,48
2024-10-20,Asia y Oriente Próx.,0
2024-10-20,América del Sur,0
2024-10-20,R. Eslovaca,0
2024-10-20,Estonia-Letonia-Lituania,9
2024-10-20,Gran Bretaña,4
2024-10-20,Alemania,37
2024-10-20,R. Checa,6
2024-10-20,Francia,3
2024-10-20,Oceanía,0
2024-10-20,Europa,20
2024-10-20,Residente,19
2024-10-20,España,6
2024-10-20,Austria,2
2024-10-20,África,0
2024-10-20,Polonia,46
2024-10-20,América del Norte,0
2024-10-20,Italia,1
2024-10-20,Rusia,0
2024-10-25,América del Sur,0
2024-10-25,Polonia,48
2024-10-25,Italia,3
2024-10-25,Estonia-Letonia-Lituania,4
2024-10-25,Europa,23
2024-10-25,Francia,33
2024-10-25,Rusia,0
2024-10-25,África,0
2024-10-25,Oceanía,0
2024-10-25,R. Eslovaca,2
2024-10-25,América del Norte,2
2024-10-25,R. Checa,13
2024-10-25,Gran Bretaña,2
2024-10-25,Asia y Oriente Próx.,1
2024-10-25,España,10
2024-10-25,Austria,5
2024-10-25,Alemania,56
2024-10-25,Residente,13
2024-10-26,R. Checa,0
2024-10-26,Europa,13
2024-10-26,Austria,4
2024-10-26,África,0
2024-10-26,Italia,3
2024-10-26,América del Norte,4
2024-10-26,Gran Bretaña,0
2024-10-26,Estonia-Letonia-Lituania,12
2024-10-26,R. Eslovaca,0
2024-10-26,Alemania,30
2024-10-26,Polonia,55
2024-10-26,Rusia,0
2024-10-26,Francia,12
2024-10-26,América del Sur,0
2024-10-26,Residente,41
2024-10-26,España,12
2024-10-26,Asia y Oriente Próx.,0
2024-10-26,Oceanía,0
2024-10-27,Polonia,27
2024-10-27,Austria,12
2024-10-27,Asia y Oriente Próx.,0
2024-10-27,España,13
2024-10-27,Gran Bretaña,3
2024-10-27,R. Eslovaca,0
2024-10-27,América del Sur,0
2024-10-27,Italia,1
2024-10-27,América del Norte,5
2024-10-27,R. Checa,13
2024-10-27,África,0
2024-10-27,Alemania,41
2024-10-27,Estonia-Letonia-Lituania,11
2024-10-27,Oceanía,0
2024-10-27,Europa,23
2024-10-27,Residente,30
2024-10-27,Rusia,0
2024-10-27,Francia,31
2024-11-01,Francia,19
2024-11-01,R. Checa,13
2024-11-01,España,4
2024-11-01,Polonia,48
2024-11-01,Asia y Oriente Próx.,0
2024-11-01,América del Norte,2
2024-11-01,Oceanía,0
2024-11-01,Europa,36
2024-11-01,África,0
2024-11-01,Italia,4
2024-11-01,Rusia,0
2024-11-01,Gran Bretaña,4
2024-11-01,R. Eslovaca,0
2024-11-01,Alemania,71
2024-11-01,Residente,26
2024-11-01,América del Sur,0
2024-11-01,Austria,0
2024-11-01,Estonia-Letonia-Lituania,9
2024-11-02,Italia,4
2024-11-02,R. Checa,4
2024-11-02,Rusia,0
2024-11-02,Francia,8
2024-11-02,Asia y Oriente Próx.,0
2024-11-02,Austria,1
2024-11-02,Alemania,46
2024-11-02,América del Sur,0
2024-11-02,España,23
2024-11-02,América del Norte,0
2024-11-02,África,0
2024-11-02,Polonia,51
2024-11-02,Residente,33
2024-11-02,Estonia-Letonia-Lituania,16
2024-11-02,Oceanía,0
2024-11-02,R. Eslovaca,2
2024-11-02,Gran Bretaña,2
2024-11-02,Europa,32
2024-11-03,América del Sur,0
2024-11-03,Estonia-Letonia-Lituania,6
2024-11-03,Asia y Oriente Próx.,1
2024-11-03,África,0
2024-11-03,Gran Bretaña,7
2024-11-03,Alemania,69
2024-11-03,R. Eslovaca,0
2024-11-03,Residente,31
2024-11-03,Polonia,52
2024-11-03,Rusia,0
2024-11-03,Austria,0
2024-11-03,Europa,30
2024-11-03,Francia,6
2024-11-03,Italia,2
2024-11-03,España,10
2024-11-03,América del Norte,1
2024-11-03,R. Checa,12
2024-11-03,Oceanía,0
2024-11-08,Estonia-Letonia-Lituania,6
2024-11-08,Asia y Oriente Próx.,0
2024-11-08,Italia,3
2024-11-08,Residente,2
2024-11-08,Austria,2
2024-11-08,Rusia,0
2024-11-08,España,12
2024-11-08,América del Norte,4
2024-11-08,África,0
2024-11-08,Gran Bretaña,8
2024-11-08,Europa,43
2024-11-08,Alemania,57
2024-11-08,R. Eslovaca,3
2024-11-08,Francia,12
2024-11-08,Polonia,66
2024-11-08,R. Checa,11
2024-11-08,Oceanía,0
2024-11-08,América del Sur,0
2024-11-09,Residente,25
2024-11-09,Italia,4
2024-11-09,Gran Bretaña,2
2024-11-09,Rusia,0
2024-11-09,Austria,5
2024-11-09,Europa,47
2024-11-09,Alemania,45
2024-11-09,África,0
2024-11-09,Polonia,72
2024-11-09,Francia,5
2024-11-09,Asia y Oriente Próx.,0
2024-11-09,América del Norte,3
2024-11-09,España,17
2024-11-09,R. Checa,2
2024-11-09,R. Eslovaca,2
2024-11-09,Estonia-Letonia-Lituania,9
2024-11-09,Oceanía,0
2024-11-09,América del Sur,3
2024-11-10,Residente,29
2024-11-10,África,0
2024-11-10,Oceanía,0
2024-11-10,Polonia,68
2024-11-10,Italia,2
2024-11-10,Gran Bretaña,1
2024-11-10,Austria,6
2024-11-10,España,9
2024-11-10,Asia y Oriente Próx.,0
2024-11-10,América del Norte,5
2024-11-10,América del Sur,0
2024-11-10,Rusia,0
2024-11-10,R. Eslovaca,0
2024-11-10,R. Checa,10
2024-11-10,Estonia-Letonia-Lituania,7
2024-11-10,Francia,13
2024-11-10,Europa,50
2024-11-10,Alemania,50
2024-11-15,Rusia,0
2024-11-15,Italia,4
2024-11-15,Alemania,79
2024-11-15,América del Norte,3
2024-11-15,Oceanía,0
2024-11-15,R. Eslovaca,0
2024-11-15,América del Sur,0
2024-11-15,Europa,30
2024-11-15,Estonia-Letonia-Lituania,16
2024-11-15,Gran Bretaña,7
2024-11-15,Francia,8
2024-11-15,R. Checa,7
2024-11-15,Polonia,62
2024-11-15,Asia y Oriente Próx.,2
2024-11-15,Residente,6
2024-11-15,España,6
2024-11-15,África,0
2024-11-15,Austria,8
2024-11-16,América del Norte,0
2024-11-16,R. Eslovaca,1
2024-11-16,África,0
2024-11-16,América del Sur,0
2024-11-16,Europa,34
2024-11-16,Residente,24
2024-11-16,Austria,2
2024-11-16,Gran Bretaña,5
2024-11-16,Alemania,74
2024-11-16,Estonia-Letonia-Lituania,10
2024-11-16,Francia,8
2024-11-16,Italia,2
2024-11-16,España,12
2024-11-16,Oceanía,0
2024-11-16,Rusia,0
2024-11-16,Polonia,52
2024-11-16,Asia y Oriente Próx.,2
2024-11-16,R. Checa,4
2024-11-17,R. Eslovaca,2
2024-11-17,Italia,5
2024-11-17,Austria,4
2024-11-17,América del Sur,0
2024-11-17,Oceanía,0
2024-11-17,Alemania,74
2024-11-17,África,0
2024-11-17,España,6
2024-11-17,Gran Bretaña,5
2024-11-17,R. Checa,13
2024-11-17,Europa,55
2024-11-17,Residente,24
2024-11-17,Asia y Oriente Próx.,0
2024-11-17,Rusia,2
2024-11-17,Polonia,16
2024-11-17,Francia,9
2024-11-17,América del Norte,1
2024-11-17,Estonia-Letonia-Lituania,9
2024-11-22,Estonia-Letonia-Lituania,15
2024-11-22,África,0
2024-11-22,Francia,8
2024-11-22,Residente,5
2024-11-22,Austria,14
2024-11-22,Asia y Oriente Próx.,0
2024-11-22,Polonia,47
2024-11-22,Rusia,0
2024-11-22,América del Norte,1
2024-11-22,Italia,0
2024-11-22,Europa,34
2024-11-22,R. Checa,9
2024-11-22,Gran Bretaña,4
2024-11-22,España,8
2024-11-22,Alemania,83
2024-11-22,Oceanía,0
2024-11-22,América del Sur,0
2024-11-22,R. Eslovaca,4
2024-11-23,Austria,9
2024-11-23,América del Norte,0
2024-11-23,Italia,2
2024-11-23,Polonia,40
2024-11-23,Asia y Oriente Próx.,2
2024-11-23,América del Sur,0
